1,University of Oxford,98.5,United Kingdom,21750,10.9,"Geography,Chemistry,Chemical Engineering,Biological Sciences,General Engineering,Computer Science,Art, Performing Arts & Design,Communication & Media Studies,Electrical & Electronic Engineering,Law,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Medicine & Dentistry,Languages, Literature & Linguistics,Business & Management,Accounting & Finance,Mechanical & Aerospace Engineering,Mathematics & Statistics,Physics & Astronomy,Psychology,Other Health,Archaeology,Sociology,Civil Engineering,Education"
Reporter,"Quaid-e-Awam University of Engineering, Science and Technology (QUEST)",n/a,Pakistan,4955,10.6,"Electrical & Electronic Engineering,General Engineering,Civil Engineering,Physics & Astronomy,Languages, Literature & Linguistics,Chemical Engineering,Mechanical & Aerospace Engineering,Mathematics & Statistics,Computer Science,Chemistry"
Reporter,Queen Arwa University,n/a,Yemen,4057,9.2,"Architecture,Law,General Engineering,Computer Science,Art, Performing Arts & Design,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Other Health,Civil Engineering,Medicine & Dentistry,Business & Management,Accounting & Finance,Education,Economics & Econometrics,Languages, Literature & Linguistics,Communication & Media Studies"
Reporter,Queen Margaret University,n/a,United Kingdom,4350,21.8,"Sociology,Other Health,Business & Management,Psychology,Biological Sciences,Art, Performing Arts & Design,Communication & Media Studies"
Reporter,Universidade Rainha Njinga a Mbande (URNM),n/a,Angola,2429,12.2,"Agriculture & Forestry,Law,Other Health,Sociology,Psychology,General Engineering,Medicine & Dentistry,Education,Business & Management"
Reporter,Rajamangala University of Technology Isan,n/a,Thailand,24739,18.2,"General Engineering,Mechanical & Aerospace Engineering,Chemical Engineering,Electrical & Electronic Engineering,Civil Engineering"
Reporter,Rajamangala University of Technology Thanyaburi (RMUTT),n/a,Thailand,22663,22.7,"Architecture,Veterinary Science,Languages, Literature & Linguistics,Agriculture & Forestry,Electrical & Electronic Engineering,Biological Sciences,Chemical Engineering,General Engineering,Accounting & Finance,Computer Science,Archaeology,Business & Management,Art, Performing Arts & Design,Civil Engineering,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Education"
Reporter,Rawalpindi Medical University,n/a,Pakistan,3619,9.1,Medicine & Dentistry
Reporter,Rennes School of Business,n/a,France,3286,34.6,"Business & Management,Education,Accounting & Finance,Economics & Econometrics"
Reporter,Ritsumeikan Asia Pacific University (APU),n/a,Japan,5672,25.8,"Accounting & Finance,Sociology,Politics & International Studies (incl Development Studies),Business & Management,Communication & Media Studies"
Reporter,Rose Bruford College,n/a,United Kingdom,710,15.8,"Art, Performing Arts & Design"
Reporter,Rostov State University of Economics,n/a,Russian Federation,20149,24.8,"History, Philosophy & Theology,Psychology,Accounting & Finance,Languages, Literature & Linguistics,Business & Management,Mathematics & Statistics,Communication & Media Studies,Computer Science,Education,Economics & Econometrics,Law,Politics & International Studies (incl Development Studies)"
Reporter,Royal Agricultural University,n/a,United Kingdom,1035,20.7,"Veterinary Science,Biological Sciences,Business & Management,Agriculture & Forestry,Archaeology"
Reporter,"Royal Central School of Speech and Drama, University of London",n/a,United Kingdom,1000,16.7,"Art, Performing Arts & Design"
Reporter,Royal College of Academics,n/a,Luxembourg,10000,333.3,
Reporter,Royal College of Art,n/a,United Kingdom,2350,20.4,"Architecture,History, Philosophy & Theology,Sociology,Languages, Literature & Linguistics,General Engineering,Communication & Media Studies,Art, Performing Arts & Design"
Reporter,Royal Conservatoire of Scotland,n/a,United Kingdom,1195,10.9,"Art, Performing Arts & Design,Education"
Reporter,Royal Academy of Dramatic Art (RADA),n/a,United Kingdom,155,4.4,"Art, Performing Arts & Design"
Reporter,Royal Academy of Music,n/a,United Kingdom,785,9.8,"Art, Performing Arts & Design"
Reporter,Royal College of Music,n/a,United Kingdom,875,10.3,"Art, Performing Arts & Design"
Reporter,Royal Northern College of Music,n/a,United Kingdom,880,11,"Art, Performing Arts & Design"
Reporter,Russian State Agrarian University – Moscow Timiryazev Agricultural Academy,n/a,Russian Federation,11059,13.3,"Economics & Econometrics,General Engineering,Civil Engineering,Agriculture & Forestry,Accounting & Finance,Biological Sciences,Computer Science,Geology, Environmental, Earth & Marine Sciences,Veterinary Science,Business & Management,Education"
Reporter,Russian University of State for Social (RUSS),n/a,Russian Federation,12067,34.5,"Sport Science,Geography,Architecture,Sociology,Communication & Media Studies,Civil Engineering,Biological Sciences,Business & Management,Mathematics & Statistics,Medicine & Dentistry,History, Philosophy & Theology,Economics & Econometrics,Chemistry,Other Health,Geology, Environmental, Earth & Marine Sciences,Education,Languages, Literature & Linguistics,Physics & Astronomy,Art, Performing Arts & Design,Computer Science,Law,Accounting & Finance,Psychology,Politics & International Studies (incl Development Studies),Archaeology"
Reporter,Ryazan State Medical University,n/a,Russian Federation,5758,9.4,"Medicine & Dentistry,Biological Sciences,Psychology,Other Health"
Reporter,University of Sadat City,n/a,Egypt,33417,49.5,"Art, Performing Arts & Design,Law,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Education,Economics & Econometrics,Veterinary Science,Computer Science,Sport Science,Biological Sciences,Other Health,Chemistry,Geography,Agriculture & Forestry,Business & Management,History, Philosophy & Theology,Psychology"
Reporter,University of Saida,n/a,Algeria,13124,19.5,"Civil Engineering,Chemistry,General Engineering,Communication & Media Studies,Economics & Econometrics,Chemical Engineering,Law,Biological Sciences,Psychology,Computer Science,Education,Mechanical & Aerospace Engineering,Mathematics & Statistics,Business & Management,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Physics & Astronomy,Languages, Literature & Linguistics,Sociology,Accounting & Finance"
Reporter,University of Saint Joseph,n/a,Macao,1271,12.8,"Law,Biological Sciences,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Accounting & Finance,Education,Politics & International Studies (incl Development Studies),Computer Science,Art, Performing Arts & Design,Business & Management,Psychology,History, Philosophy & Theology,Communication & Media Studies,Architecture"
Reporter,Saint Petersburg State Pediatric Medical University,n/a,Russian Federation,6353,11.9,"Psychology,Medicine & Dentistry,Other Health"
Reporter,"Saint Thomas University, Colombia",n/a,Colombia,28768,21.1,"Economics & Econometrics,Education,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Computer Science,Mathematics & Statistics,Psychology,Electrical & Electronic Engineering,History, Philosophy & Theology,Architecture,Communication & Media Studies,Sociology,Law,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Civil Engineering,Sport Science,Languages, Literature & Linguistics,Accounting & Finance,Agriculture & Forestry,Business & Management,Veterinary Science"
Reporter,Sakon Nakhon Rajabhat University,n/a,Thailand,8269,20.6,"Computer Science,Physics & Astronomy,Languages, Literature & Linguistics,Mathematics & Statistics,Agriculture & Forestry,Business & Management,Veterinary Science,Politics & International Studies (incl Development Studies),Sociology,Art, Performing Arts & Design,General Engineering,Chemistry,Communication & Media Studies,Electrical & Electronic Engineering,Education,Law,Other Health,Economics & Econometrics,Civil Engineering,Accounting & Finance"
Reporter,Salahaddin University–Erbil,n/a,Iraq,28576,11.7,"Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Economics & Econometrics,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Business & Management,Computer Science,Communication & Media Studies,Biological Sciences,Sociology,Architecture,Sport Science,Education,Art, Performing Arts & Design,Civil Engineering,Geography,Archaeology,Chemistry,Accounting & Finance,General Engineering,Physics & Astronomy,Psychology,Languages, Literature & Linguistics,Veterinary Science,History, Philosophy & Theology,Agriculture & Forestry,Mathematics & Statistics,Law"
Reporter,Samara State Medical University,n/a,Russian Federation,7123,9.4,"Other Health,Medicine & Dentistry,Psychology"
Reporter,Samarkand State University,n/a,Uzbekistan,16887,16.7,"Geography,Sport Science,Languages, Literature & Linguistics,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Agriculture & Forestry,Sociology,Electrical & Electronic Engineering,Business & Management,Chemical Engineering,Education,Mechanical & Aerospace Engineering,Psychology,History, Philosophy & Theology,Biological Sciences,Law,Archaeology,Physics & Astronomy,Accounting & Finance,Computer Science,Chemistry,General Engineering,Economics & Econometrics"
Reporter,Samarkand State Institute of Foreign Languages,n/a,Uzbekistan,7619,14.7,"Computer Science,Languages, Literature & Linguistics,Education"
Reporter,Samarkand State Medical University,n/a,Uzbekistan,7416,9.9,"Biological Sciences,Education,Sport Science,Medicine & Dentistry,Psychology,Other Health"
Reporter,Samsun University,n/a,Turkey,3588,21.2,"Accounting & Finance,Languages, Literature & Linguistics,General Engineering,Psychology,History, Philosophy & Theology,Communication & Media Studies,Electrical & Electronic Engineering,Other Health,Mechanical & Aerospace Engineering,Geography,Business & Management,Medicine & Dentistry,Architecture,Economics & Econometrics,Politics & International Studies (incl Development Studies),Sociology,Computer Science"
Reporter,Universidad San Ignacio de Loyola,n/a,Peru,22694,35.4,"Medicine & Dentistry,Mechanical & Aerospace Engineering,Sociology,Law,Art, Performing Arts & Design,Electrical & Electronic Engineering,Agriculture & Forestry,Sport Science,Education,Architecture,Psychology,Other Health,Economics & Econometrics,Politics & International Studies (incl Development Studies),Computer Science,Business & Management,Civil Engineering,Communication & Media Studies,General Engineering,Accounting & Finance"
Reporter,University of San Martín de Porres,n/a,Peru,38988,18.2,"Other Health,Law,Politics & International Studies (incl Development Studies),Computer Science,Psychology,Mechanical & Aerospace Engineering,Architecture,Economics & Econometrics,Art, Performing Arts & Design,General Engineering,Communication & Media Studies,Education,Civil Engineering,Business & Management,Medicine & Dentistry,Accounting & Finance"
Reporter,University of Santander,n/a,Colombia,18521,19.3,"Sport Science,Biological Sciences,Psychology,Geology, Environmental, Earth & Marine Sciences,Computer Science,Accounting & Finance,Mathematics & Statistics,Education,Veterinary Science,Civil Engineering,Law,Medicine & Dentistry,Art, Performing Arts & Design,Other Health,Communication & Media Studies,General Engineering,Business & Management"
Reporter,Universidad Santo Tomás,n/a,Chile,27382,22.4,"Art, Performing Arts & Design,Law,Biological Sciences,Agriculture & Forestry,Business & Management,Veterinary Science,Civil Engineering,Psychology,Economics & Econometrics,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Other Health,Sociology,Communication & Media Studies,General Engineering,Education"
Reporter,Sarsen Amanzholov East Kazakhstan University,n/a,Kazakhstan,7339,25,"Computer Science,Business & Management,History, Philosophy & Theology,Education,Economics & Econometrics,Physics & Astronomy,Accounting & Finance,Geography,Languages, Literature & Linguistics,Chemistry,Sport Science,Psychology,Mathematics & Statistics"
Reporter,Satya Wacana Christian University,n/a,Indonesia,18984,41.2,"Computer Science,Electrical & Electronic Engineering,Economics & Econometrics,Languages, Literature & Linguistics,Communication & Media Studies,Art, Performing Arts & Design,Law,Biological Sciences,Business & Management,Politics & International Studies (incl Development Studies),Physics & Astronomy,Mathematics & Statistics,Psychology,Chemistry,Other Health,Sociology,History, Philosophy & Theology,Education,Medicine & Dentistry,Agriculture & Forestry,Accounting & Finance"
